sample_id,true_label,lexical_prediction,semantic_prediction,lexical_correct,semantic_correct,lexical_confidence,semantic_confidence,lexical_margin,semantic_margin,disagreement_category
33ef5a6641e452f42bfc365b82baa4b546632f2f157b88abe604d6c2e29ac5ea,card_delivery_estimate,card_delivery_estimate,card_delivery_estimate,true,true,0.11605897506987319,0.20898217931914534,0.012684148537627005,0.09329843366502354,both_correct
3406c384f1dae8874a8ec59a6e0dad935f2bd61642287730c2bf4bd46e53257a,cash_withdrawal_charge,cash_withdrawal_charge,cash_withdrawal_charge,true,true,0.4164989891541911,0.848773503559251,0.3569374028011031,0.7961380573988243,both_correct
3437b7f8492be3cf1ef589935ca4b8fe3e2e36b228ea4688aa36d128de47c0ff,visa_or_mastercard,visa_or_mastercard,visa_or_mastercard,true,true,0.8432172320433534,0.8349771237516865,0.8215356450884838,0.7492663114998328,both_correct
3458a3f22dd6ce033085efca029894897e4902b882cd4800c357912927d6aed0,transaction_charged_twice,transaction_charged_twice,transaction_charged_twice,true,true,0.5966744877332899,0.5525435345110535,0.5445882124630995,0.4602000651962788,both_correct
3463befa530113f6c6e7121a1de15c172939c5e5f6c6e265e47028274ee5442c,declined_card_payment,declined_card_payment,declined_card_payment,true,true,0.44409165415417806,0.5463669424963343,0.21913658106140052,0.42832589327509385,both_correct
3466be54e7097edc1568471da2f2e083c0732823d5e0836a5057b6aee0349edf,verify_source_of_funds,verify_source_of_funds,verify_source_of_funds,true,true,0.8042677534713625,0.9438290840052435,0.7953004559670828,0.9398559623578077,both_correct
348cae652aeac19028e1fcab28219ed198978a870abc53fe10a9bfd71edbd5c4,card_delivery_estimate,card_delivery_estimate,card_delivery_estimate,true,true,0.5063860177199565,0.8208865152406992,0.46636997356284016,0.8036021366648748,both_correct
34914b427e3cabeb01dc4e81c8e380fc595754d666a330f248751d20985716a9,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.8035828724413482,0.8861094492405455,0.7873482441238884,0.8709313108593657,both_correct
3499437e55aa3e1e978933402186f20d4ee3fad44f9c0ee43ab1fb90739a40a3,card_payment_fee_charged,card_payment_fee_charged,card_payment_fee_charged,true,true,0.646396520278716,0.9048322639436218,0.5237828949605173,0.8772747670252377,both_correct
34ab7fe52aee79cee9bb09746a7ef7d502f792fee8b19d39297902e403d30220,visa_or_mastercard,visa_or_mastercard,visa_or_mastercard,true,true,0.8512657620360963,0.9617586644909187,0.8453914249128666,0.9553164437612969,both_correct
34cea352f2ccbffad01f4721d04d3f78a7da3da61df6d74da9bf261ab0e80d48,get_physical_card,get_physical_card,get_physical_card,true,true,0.8106444132176339,0.6060978872373121,0.762830935106372,0.5386641138071312,both_correct
34d0a0fd77244544f7577c16b5243e521ccd3966f0719bbeb606a3151aae1667,get_physical_card,get_physical_card,get_physical_card,true,true,0.4774494322364185,0.8459179747013159,0.38814549199813286,0.7928705562983779,both_correct
34e228e93ec0dfbabef6bd8adb1214b7beef06a23202ed70bb22f50def9ab28a,card_delivery_estimate,card_delivery_estimate,card_delivery_estimate,true,true,0.6928777490649378,0.797299973489334,0.6773674283176149,0.7693465806072372,both_correct
3508bf8f4b84ca34feeff3667d2011c23ff4cea24ed50dda2ea9264f38646d59,compromised_card,compromised_card,compromised_card,true,true,0.16779511963131719,0.724068845625028,0.0404188429207501,0.6622641196315844,both_correct
3539038fa1e5a0cc33cf2de08d44b826efaab72f3b44f4e187c989fa8033036b,getting_virtual_card,getting_virtual_card,getting_virtual_card,true,true,0.518184327943667,0.6370743919396327,0.44710840820661424,0.5022063208573333,both_correct
35429c21f7035bcbfda7b4bcde886d9860b57b0504474d07930bedb008cd6921,transfer_fee_charged,transfer_fee_charged,transfer_fee_charged,true,true,0.7911369437714855,0.7818179160032064,0.6884357391330591,0.7311288785548643,both_correct
3569878991243fd19e0aaed3d02b47076031f563f81220721c6baa6f64d6a6e8,exchange_charge,exchange_charge,exchange_charge,true,true,0.5256799379194916,0.7309618969280308,0.4095639353593344,0.6187416024380819,both_correct
35893edd697b15aa9ca8927b757533e9e26e7ed7e4c0e0427fe7e56ad5691c14,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,card_payment_wrong_exchange_rate,true,true,0.8357580606877791,0.712207904420705,0.759391525746076,0.623939963866795,both_correct
35899875c22adfdfecb317bc0d5da821fc7c0d2083cefa49f82f8d667247de5a,fiat_currency_support,fiat_currency_support,fiat_currency_support,true,true,0.1911575804363607,0.4588506818598572,0.04229188455383148,0.20042834897653128,both_correct
358b6b0ae3126551f6b46be8dad77d9a6dd35aa706507f8dd8239f30bc4c12c9,fiat_currency_support,fiat_currency_support,fiat_currency_support,true,true,0.18488581989769143,0.5006516190950338,0.12990626331239508,0.33204246579268976,both_correct
35a5432e68f0c2e77842b7b380715437f27b29b48d3612544c68cc0e1adb9e72,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.21659527873682863,0.7426408943303858,0.17975608661595033,0.6783343565009123,both_correct
35ae490e8dba6c93afa54c559a89682f93f52ee65dd425bbde51cdc24e2c8008,declined_transfer,cancel_transfer,failed_transfer,false,false,0.10209428963946568,0.22531189022535408,0.022245682251350152,0.04152944975630371,both_wrong
35dbae45678a23e4d86b33fcb9e4b9073584470434e989e16cbb0edab7146bdf,transfer_into_account,transfer_into_account,transfer_into_account,true,true,0.6710074907290621,0.8036600736972507,0.6340555312950646,0.7430656059613442,both_correct
35ebed32e74da08af7337e82d8c472d5c6e82b6e5dbcdc82a613506b10ed328c,pin_blocked,pin_blocked,pin_blocked,true,true,0.5842351120765096,0.8765124999225881,0.5291676353968613,0.8474611530051511,both_correct
35ec87b4b624076dec65fd3a4c2c409740e4a194efe265d300c5b6d64e4fdabb,pending_transfer,pending_transfer,pending_transfer,true,true,0.4767915959310179,0.42967953365083555,0.3927909370173776,0.25184830505718836,both_correct
35f11dbf3c7ca9c5140ce64f12e697054b2138cbe0b1b5d81cf03304c9811e8a,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,true,true,0.8232388349279909,0.8171642943454381,0.7878103061992298,0.7697817750294308,both_correct
3615ea681a7958d849a31b10d4039f199a842f0f9d739e744f60a37add8de60c,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,top_up_by_cash_or_cheque,true,true,0.6674238263222575,0.9431686910018598,0.624206768468499,0.9332503577974723,both_correct
365349150d17246019be75a66912960d3aa4e4bc4d0e5f2519efb59e61af9760,verify_my_identity,verify_my_identity,verify_my_identity,true,true,0.24564938779793097,0.7146876303577763,0.08418833700462361,0.5936175770802814,both_correct
365d75b5fb45786876718e701ddeedcfcaeceab317a971671af1734c55c31d64,extra_charge_on_statement,extra_charge_on_statement,extra_charge_on_statement,true,true,0.5063614379004742,0.4807289823365256,0.43190337479987084,0.3825146273552643,both_correct
36699091f609a8724d5b3593f4acf4a8e6a4cb9024a429214be802bb4f862ff8,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,true,true,0.8407622729066071,0.7820462951474302,0.8250719838890636,0.7103358820327689,both_correct
3674088ade06e63ab9b279e94111d469a57ee1f7de11346fbd444ff41e7327f8,transfer_into_account,topping_up_by_card,topping_up_by_card,false,false,0.4830033202636046,0.583897383221807,0.3524338083240506,0.48185877637260477,both_wrong
368bf597e5444d8cbde432daa0c5b576c595a5b7a9143d3b921358db1b4eda86,card_linking,card_linking,card_linking,true,true,0.4604683534929981,0.4773281260572843,0.2938765273409822,0.2675999366985561,both_correct
36d569f31a9aac62b5796dfe6a15cd4175d4cdd3e9a91bbad5e47bbfe1f5dfcc,declined_card_payment,declined_card_payment,declined_card_payment,true,true,0.9620555896659835,0.8709739015030415,0.9484441003731078,0.8331421702407396,both_correct
36d9dfd3b1743bbea86c4c132e169952c781fd1ca8407cd510d1fb4017f8a11a,atm_support,atm_support,cash_withdrawal_not_recognised,true,false,0.3187235818046625,0.1868064185480354,0.1914861326023478,0.007001025874796202,lexical_correct_semantic_wrong
36fe67c75b080a34df15c8530a9533eb81f8ce606e9fa55f778fa88329ee2ff2,order_physical_card,order_physical_card,order_physical_card,true,true,0.765547090543449,0.7699492275123949,0.738870752371567,0.7435567875096203,both_correct
3714461f27bc953bfe0debb89b9acd78572ea248e916ff9b6b1ba858cfdb339f,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.2291074661902573,0.6986491906065103,0.20192797606758817,0.6732234084392549,both_correct
371612ddf20b568bd9ceb789fcd35d15da5474a916ac3ef9e114a0fc2ae34bdb,age_limit,age_limit,age_limit,true,true,0.8301218645406291,0.9009845532835531,0.8072954930412067,0.8872478853523029,both_correct
37282bd1bdca8e87f3166720ec013fd4c4a76171c67dd3d0c867ebb879c6f42f,pending_cash_withdrawal,pending_cash_withdrawal,pending_cash_withdrawal,true,true,0.7454670688627489,0.7369063561166243,0.7065794401343096,0.6827181377674973,both_correct
374389af119b25784194200997b150678fe491da7f5a82835d290c5c3ff8f157,declined_transfer,transfer_fee_charged,transfer_not_received_by_recipient,false,false,0.062232285267651746,0.17943188945390756,0.006721022060476027,0.04743432443729628,both_wrong
376fb8db1ecdc80aee5e659c0f3029adb6060e8e10cf61bdb6434137f58d5865,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.944930937007675,0.7627373784154554,0.9335068432591934,0.6909743988787566,both_correct
3798f8539daae4e61577f36d13d74c90b3bb0f4d24f2dd7e5caedb42919f579c,card_linking,card_linking,card_linking,true,true,0.824553731114429,0.8053098520167294,0.8085894052762039,0.7789494325633571,both_correct
37beec4a183c423e95c9b4c24ac0249f98cf048bc7512f4379e1c2e8d253a0d0,verify_my_identity,verify_my_identity,verify_my_identity,true,true,0.08152782482575432,0.7198758576878305,0.025981641785405317,0.6609378823826484,both_correct
37c44e16b7e9e03ca70734d54bbf7b7474c50b87f20f43e9dcdedd24b80127f0,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,true,true,0.4322634266433073,0.7908993521721461,0.36448117847365474,0.7511438354275357,both_correct
37eb287bc4103ac4fd3e0d8710cbdd5ae1bda67ac49a2ae091fc2522a4bfbcae,wrong_exchange_rate_for_cash_withdrawal,declined_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,false,true,0.20322450145332197,0.37858335912292174,0.06201406650656452,0.1308743522290236,lexical_wrong_semantic_correct
3810561f700f74f6f6d06f08cf7107c5f25492660dddaf38d3b787c1ef0d2c3b,card_not_working,card_not_working,card_not_working,true,true,0.09290682886318778,0.6840556548268821,0.03419495545247179,0.6212790035975502,both_correct
3842dea564761675d497e5d57f23a48905b04641ab820cce83c6192d4a4fcc14,disposable_card_limits,disposable_card_limits,disposable_card_limits,true,true,0.7638534527134788,0.8700928666936889,0.6829552118447189,0.8108750165193406,both_correct
384621493fe47ded8f054815774341d32dc3d526d42c88d111c5aa0dcf879e26,reverted_card_payment?,reverted_card_payment?,reverted_card_payment?,true,true,0.9005555268400759,0.7153491838220035,0.8641225353007127,0.6110362394048335,both_correct
38482466b5006a8a0cd70e0651bd27ba94e580b9bb9b2f1781dce53e1acb8131,transfer_timing,transfer_timing,transfer_timing,true,true,0.46531708908460867,0.456529588478164,0.42710705218685907,0.31500233030736136,both_correct
38804c02f4268bef8c917c9f84cc040c790261a0467e4cf1e0a6fc1cd394e0f1,extra_charge_on_statement,extra_charge_on_statement,extra_charge_on_statement,true,true,0.648411881922652,0.8166776154979033,0.5530260447246843,0.7783640394823056,both_correct
389bb02c957afc51844a0800e836a85058f1484286a02125d87c60495e88d2f0,transfer_not_received_by_recipient,transfer_not_received_by_recipient,transfer_not_received_by_recipient,true,true,0.378465202460406,0.3184171186675863,0.18905559430278973,0.10088926614722893,both_correct
38a76994f2aa229977c1055514ec9ddf6c7864317636090bc37a824c1bc68eb8,automatic_top_up,automatic_top_up,automatic_top_up,true,true,0.30494393405109776,0.9219307037999083,0.25277000672775374,0.9129726967975466,both_correct
38b44f6bc92d27b4b859887f8d06142efcee22c4233c9df80fad050b8c102b00,atm_support,atm_support,atm_support,true,true,0.5619641017908238,0.7496402492811063,0.49365665101789125,0.6814275280954853,both_correct
38bb24156a1b2b3f4832490ec56ad298cbdfafdba4428936545a596cc1f34aca,wrong_amount_of_cash_received,wrong_amount_of_cash_received,wrong_amount_of_cash_received,true,true,0.8281716673320104,0.5432379260373275,0.8179119673500741,0.46167346103730494,both_correct
38cc4b6038c15548854b85633cccf29ee098d9409d582acc2bb016185a8708bf,get_disposable_virtual_card,order_physical_card,getting_spare_card,false,false,0.06873583161263495,0.1428702714489699,0.018402498272508026,0.05695628588678399,both_wrong
38f79b251ec522bf9e6b2af7a8c043323a689064f40a75d678f36b4f4331bc84,failed_transfer,failed_transfer,failed_transfer,true,true,0.5641337738457503,0.8190401328094,0.510063312699298,0.7341096154088431,both_correct
390291b37610bf7f889dab7ffd012a1f4530fd730e91cd550f420ec3bfc548e1,pending_transfer,pending_transfer,pending_transfer,true,true,0.4935635965078496,0.7887484362012953,0.3981221254029047,0.7597023806418521,both_correct
3907dd2962ec7e5b45ea9637e9a0a37050d3331f799f257730d600f8b1e3120c,passcode_forgotten,passcode_forgotten,passcode_forgotten,true,true,0.3836374965840298,0.7295009768661694,0.3276873972820446,0.6777997932650928,both_correct
392d6e90c24d9aad41d4f97483571efa8d3f6f6da23fe1be7979275257aaf4a8,card_about_to_expire,card_about_to_expire,card_about_to_expire,true,true,0.5544276070488926,0.8604200586229198,0.529240815673102,0.8447811885147765,both_correct
394d60b306c978824acb27ddb1fc3fd38a806871c222cf0d10b3ee7290de67af,lost_or_stolen_card,lost_or_stolen_card,lost_or_stolen_card,true,true,0.5071525218550714,0.42135341664738585,0.40659757762545995,0.27437359995014887,both_correct
395c28a42f0cc334331dbcc2e0cda6c6602937880ce1f7cbe02bf75fe2e42466,unable_to_verify_identity,unable_to_verify_identity,unable_to_verify_identity,true,true,0.6600331138507544,0.6680812090506243,0.5520167496323689,0.49112924973219213,both_correct
396a0da5f95afb9b621e95efdc860499cbda81634911dd3e3fe8ab35d371461d,exchange_rate,exchange_rate,exchange_rate,true,true,0.8250455387801535,0.8916095201149546,0.8096764931301923,0.8617293591035171,both_correct
397a7ee1d1db131a81ca69e3a96fe87d48314432c5c0edf04d6edc618c905b0f,declined_card_payment,declined_card_payment,declined_card_payment,true,true,0.3618940742938305,0.4570770913712627,0.24778569068819328,0.3587637620133047,both_correct
398154db06d9da230191a5de99002059c11402b15626838252d0767dacb08de6,declined_transfer,declined_transfer,transaction_charged_twice,true,false,0.11358956027862602,0.18005066210145435,0.012346846136488954,0.0739413866120999,lexical_correct_semantic_wrong
39c562314efa0b1dbba197dd6d845de03f5573384a3c9f538c49a3d44d5dc7d2,getting_spare_card,transaction_charged_twice,getting_spare_card,false,true,0.06939950251642035,0.4239421053308754,0.016672219655071763,0.3435367804016155,lexical_wrong_semantic_correct
39e735f0c942f4d3688dd57d3a0928e2433b523f2bca363e425aabd0451d0fdc,get_physical_card,get_physical_card,get_physical_card,true,true,0.10794421122737527,0.5432818047311169,0.028349022172751606,0.47300690298482395,both_correct
39ebd1e493a24401d7de851baa2c83c38ba7b90de5f0bd4ae49f8e4f340763ec,apple_pay_or_google_pay,apple_pay_or_google_pay,apple_pay_or_google_pay,true,true,0.49686495316044615,0.7128850038395979,0.45684407370808194,0.6122716413849348,both_correct
39ff715d2ba253fdf6fa7436cad9ea3669908c9f6622079a773d7e845581a281,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,balance_not_updated_after_cheque_or_cash_deposit,true,true,0.7975605025638054,0.6779327298912327,0.7631693279950649,0.6061284776835411,both_correct
3a2d92a92e23a84884558995b8dde772f1b11a84764a4f2bacc3b3f1cd93ceaa,lost_or_stolen_phone,lost_or_stolen_phone,lost_or_stolen_phone,true,true,0.22039882082096832,0.7707944545211587,0.18110971128092945,0.7041447671690573,both_correct
3a45c2ea0b12b5ffaf86dbbf9a667eea5ca7b7ca5e30bc854d34fb161137a1cd,cancel_transfer,cancel_transfer,cancel_transfer,true,true,0.8090959418875097,0.8254540021431666,0.7877744871113562,0.7879633434291263,both_correct
3a62ead74003bea8125152121ca29692cfb7acebfc36faa177c7a024576a3e8e,pin_blocked,pin_blocked,pin_blocked,true,true,0.6498075535990415,0.9251936284167197,0.5552538771060687,0.9050146298039576,both_correct
3a6e41acb4a41ca45212dc0455ec3027d50cb928cd178937a78fb85ff0ec328c,supported_cards_and_currencies,supported_cards_and_currencies,supported_cards_and_currencies,true,true,0.15085529068018524,0.20631939941312147,0.10762328611779481,0.12072765695105284,both_correct
3a878468271daf8124e10a60f72c9cb2bf278f16415b6d1440e48bdbc84d8889,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.6186233018436271,0.7551709777628234,0.5782234448803878,0.7127092805546827,both_correct
3a8c7958b986d52f45e5bd8af306b99d42c00e564ba2eaa7ed2a04225a3d59b3,passcode_forgotten,passcode_forgotten,passcode_forgotten,true,true,0.7851077881432263,0.8953079210786892,0.7775154615626481,0.86854327920257,both_correct
3aa30bf39a06af7617a4e7f4b522c08add4ac0c9edab3e75e1f8d03e76255c30,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,top_up_by_bank_transfer_charge,true,true,0.40806390699156153,0.6597449696913966,0.3181346967547892,0.5355669192532416,both_correct
3ab91aeb844539c7873da022114983ee07db286c8c10d25ada166dac503d437a,change_pin,change_pin,change_pin,true,true,0.2690258647905126,0.593678098260331,0.06934972495722211,0.3997133368285639,both_correct
3ac7cb9c15aa10fe4f89e08d98e7a556f7f62d92bbb190f2eda5f3488f92f41d,card_about_to_expire,card_about_to_expire,card_about_to_expire,true,true,0.38998757708042026,0.3960523316155172,0.35087608646442076,0.2511299105742316,both_correct
3ae6c8629f56fa292672213107f8ee4967560ad231dae9ffca02cb63235a659e,card_acceptance,card_acceptance,card_acceptance,true,true,0.11368523613253252,0.2513807462987141,0.0024390112911761713,0.11814702905049981,both_correct
3aeba9b9f7d1224bcb026542cb38ce4626455535893f295953ca6e35c7e99303,pending_top_up,pending_top_up,pending_top_up,true,true,0.5381419411060164,0.7792085657167686,0.5125718058272203,0.652290622353257,both_correct
3b037b59ca6741c32d815c1ee12b6be1b2a06d8cb8e84909ab6b534bebb18940,wrong_exchange_rate_for_cash_withdrawal,wrong_exchange_rate_for_cash_withdrawal,cash_withdrawal_charge,true,false,0.18543207450117105,0.5499105168117712,0.053129119886696524,0.4131699860601142,lexical_correct_semantic_wrong
3b0a4e05c4f015487c019814ec2b0ff68e8104592cd0e87d777bfa18ab239665,verify_my_identity,why_verify_identity,verify_my_identity,false,true,0.357923760054593,0.7455782459269111,0.030729318614538093,0.5915874294983761,lexical_wrong_semantic_correct
3b140ef9f379502e77cd313e9dd78f6f161228d66e0cc61f1dc329cc246551e5,transfer_timing,transfer_timing,transfer_timing,true,true,0.43810396394414736,0.4629146607823063,0.4022705751634586,0.30851167300513554,both_correct
3b6c41b5e3bb80d5d9fdab58e874c2459b6094c5e2bde904aea2f602aba538da,card_arrival,card_arrival,card_arrival,true,true,0.22069883590075443,0.40576237097516155,0.16285649203467228,0.35118465480031147,both_correct
3b6e27c602b2b7f79c3f03e6465414944c0e2584975d269082917a70f415a3dd,lost_or_stolen_card,lost_or_stolen_card,lost_or_stolen_card,true,true,0.6596975962704482,0.47996486975890257,0.5585918718401263,0.3452176663726896,both_correct
3b7c34f30dcd363559c831ffdcfd17248f233ea71889c53954b3f2c74276cc36,declined_cash_withdrawal,declined_cash_withdrawal,declined_cash_withdrawal,true,true,0.48997288939415884,0.45436372003015385,0.2524341454886709,0.10531089672112676,both_correct
3b80757e48fe299a78a586f7402748510fa6d19fd2250a47f19607dbddbace95,top_up_by_cash_or_cheque,balance_not_updated_after_cheque_or_cash_deposit,top_up_by_cash_or_cheque,false,true,0.5150219993545201,0.29434137722598247,0.3540914905363182,0.03190583402403824,lexical_wrong_semantic_correct
3b9c900b01b77a5512e69707724c2266196cd03012f8ea5f10786987b151de8a,lost_or_stolen_card,lost_or_stolen_card,lost_or_stolen_card,true,true,0.11311521938768586,0.2922019660229102,0.07146228397631246,0.14779547828643202,both_correct
3b9cc980cc09a04cd67d5bf63dddee3a4a70149ecefa869b1d4e1583cba783fd,age_limit,age_limit,age_limit,true,true,0.828118158835091,0.928719143399631,0.8213337689581242,0.9233130949515553,both_correct
3bc0ced971c57d40bb67436a56f37a96099dc07d8fa89071cc39443b43769164,card_swallowed,card_swallowed,card_swallowed,true,true,0.4560650728216497,0.47584445633225486,0.31137028846325954,0.2583421142191099,both_correct
3bcf36166b93fd0e5ee7ce303dde1abebfdf2924d5c431f9998a67336ed3a50a,direct_debit_payment_not_recognised,Refund_not_showing_up,reverted_card_payment?,false,false,0.10302676321379804,0.11174884830840899,0.034328748126588426,0.038410551557601605,both_wrong
3c001a63fca8d64eb8ba40598580f191038a9dcd99a6f24ab674bb8ff6bc7be5,compromised_card,compromised_card,compromised_card,true,true,0.6531329561607117,0.6667621475338896,0.6070862271742345,0.5937043878362793,both_correct
3c56d1241e9aec89d4525ec88c8e5206cd07f3de701324b5f57146e2b9647a0f,edit_personal_details,edit_personal_details,edit_personal_details,true,true,0.12518620143744058,0.8693778197835755,0.0697854215812283,0.8580006839859157,both_correct
3c621e428c89321b13937677f6c43474b55a10dac2e2e95d6e6c3fbab42b4a51,contactless_not_working,contactless_not_working,contactless_not_working,true,true,0.430855296527199,0.8636473689258272,0.38275779371039675,0.8482859856593162,both_correct
3c670359fc3902f78cc582941040c1edd3320e3298952feed8dd1646237cddae,reverted_card_payment?,reverted_card_payment?,reverted_card_payment?,true,true,0.4738725883606892,0.4166044886178172,0.37446128192726724,0.12754100868283713,both_correct
3c6c5b0703fe8d036c0b4b3d648ccc7d7ae0924758c7c5c53d43df8ea965a184,beneficiary_not_allowed,beneficiary_not_allowed,beneficiary_not_allowed,true,true,0.12164061638128867,0.32154574732930424,0.054678169014018674,0.2701940689434332,both_correct
3c71813b83760f45c7ffb78c4085539f810ae993b94ba61ab8b8604faf004eed,transfer_not_received_by_recipient,transfer_not_received_by_recipient,transfer_not_received_by_recipient,true,true,0.6733999387352247,0.8612623337279216,0.6416698545786672,0.8520038564998352,both_correct
3c806ea94c24f3c43fb28ab07d965f282d6581e1aab3548a072354c0f4a14699,verify_my_identity,verify_my_identity,why_verify_identity,true,false,0.4206155069176021,0.40780533210851816,0.19595074849142344,0.02193038650798701,lexical_correct_semantic_wrong
3c8aaa61b0c954c8dd1ff2ffcf08a9bc8fb338f688bc47e598f8ceaae37cab5c,request_refund,request_refund,request_refund,true,true,0.4953271737660796,0.896226131370205,0.35517187202930717,0.8247518617410072,both_correct
3cc1846a9da7f821a0eca42da5776220b16e8a9495aa728809821971a4cbcd5a,lost_or_stolen_card,lost_or_stolen_card,lost_or_stolen_card,true,true,0.3983914188055692,0.42030815868103927,0.334732729425996,0.36433117688950895,both_correct
3ce293573565078c407d0649bb7d25d5aa90e08cf133823b37fc6df158491507,card_acceptance,card_acceptance,card_acceptance,true,true,0.286874269613816,0.4928002614692649,0.18995806096893242,0.3885092460263858,both_correct
3ce49807222c16c95ff98184716e4c73d87ca59b269815f0e8688c97fa281896,verify_top_up,verify_top_up,verify_top_up,true,true,0.9161621322873876,0.8833994938412101,0.9076636651834608,0.8750677808738929,both_correct
3d0b051ed80f7df5dc8f55f8f2cc54a86e42f6184dabcb8c9c7c6ec01b2c1383,card_about_to_expire,card_about_to_expire,card_about_to_expire,true,true,0.7653068272258159,0.857324765462898,0.7447464220832744,0.8334173135186127,both_correct
3d321e124af4a5081ca3ef658f84d175c5a495fd5c8c8fc9e25da228a0a5e1c2,card_acceptance,card_acceptance,card_acceptance,true,true,0.36025773666054667,0.552868553798993,0.30295479715014906,0.4507600601476304,both_correct
3d46aa138d18a8e1e59b505afb377e47268a90488e6dea4175c1a3ad6fb39cff,exchange_charge,exchange_via_app,exchange_charge,false,true,0.2695628835309768,0.5343604233165371,0.07942358377700612,0.4293535774889248,lexical_wrong_semantic_correct
3d48fcc54b5ba216c11a35e227dda2e738d9ac747eb1eba7d0075ab6d70b4015,transfer_not_received_by_recipient,transfer_not_received_by_recipient,transfer_not_received_by_recipient,true,true,0.4753978726474643,0.39508687257256353,0.40493145641373873,0.26083177246892364,both_correct
3d5776a8792892d885fd732bc98e7078323e621110614a78c8cfe27ccb5328b3,card_arrival,card_arrival,card_arrival,true,true,0.3281709786207487,0.4096583755488219,0.2792871712723499,0.20365708049240114,both_correct
3d5dce0ceaef1b981270b75b56aec525ef7b0733bd93faf839c6f33238b237dd,top_up_by_card_charge,top_up_by_card_charge,top_up_by_card_charge,true,true,0.8063587743538917,0.7791614747489762,0.7772962520228481,0.7293709616124725,both_correct
3d68c7f9df50386d5795057327fef0ee0df38a2f23e51221109adb06df9d90cf,exchange_via_app,exchange_via_app,exchange_via_app,true,true,0.5646731097253598,0.6170790630308313,0.48615443917172524,0.5179373330928755,both_correct
3d691e5310044c34c8c15746503ddeee74eb5089386d16b224b44978eb00d1dc,beneficiary_not_allowed,beneficiary_not_allowed,failed_transfer,true,false,0.18426403533408614,0.40741712077431885,0.07257063098769041,0.12481415530164153,lexical_correct_semantic_wrong
3d74c0cf6116deefaec9379a5904d030835c43bbcab01e9012f4278eeb3509b5,card_swallowed,declined_cash_withdrawal,card_swallowed,false,true,0.09142088673429728,0.11384334542399331,0.019806539169006987,0.0017963102729900288,lexical_wrong_semantic_correct
3d9e5184eff846aaee8f2f0e1be0d63446ca70a775a7625ad3b0dfc49c439557,automatic_top_up,automatic_top_up,automatic_top_up,true,true,0.7288475490633666,0.5800337368573225,0.6520409675404046,0.4434879701041198,both_correct
3da0d1731f7582bb0b142c5d5c0d00be16bb3ad33ba3460c721a3ed08c7420a9,verify_top_up,verify_top_up,verify_top_up,true,true,0.9306393832777131,0.9332562470542413,0.9237976177099848,0.9264967131427054,both_correct
3dbdde44c672596b3f196b92b96c8def9ab13c3271f5bea02c59a9572d0aafb2,transfer_into_account,transfer_into_account,transfer_into_account,true,true,0.5971638480756241,0.8154559879126813,0.5459649109999417,0.7877306635472348,both_correct
3dd69bc7a86d78a3a705d8eef431a00ab5a772829d6aff14550766b14b6bbcbc,receiving_money,receiving_money,receiving_money,true,true,0.15581904940938174,0.6427373228223741,0.0951888277205189,0.5313347952584005,both_correct
3de186840b28cb6a21304aad462b6fa128a82aa5c9d0eb395eb0e7e06aaa8096,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,balance_not_updated_after_bank_transfer,true,true,0.6283930206001441,0.42261546593751037,0.5581704720947759,0.3190187637931643,both_correct
3dee603ab72b638e1293133fd23ca7332bd664f13dc9c486c7af86d28a28348d,card_not_working,order_physical_card,card_not_working,false,true,0.5249280863842419,0.4297222735509727,0.32838490075512805,0.3394741343013673,lexical_wrong_semantic_correct
3df48dbd71c50d6c2e73a18f4776f96895f2bc4c1d77c17501493b10314e19ac,declined_transfer,declined_transfer,declined_transfer,true,true,0.6943439205669002,0.8829095260860378,0.6487859739898868,0.8537427378471496,both_correct
3dfa91fe597d0f0ceaf8534e3c2b2fead15405dea3b8f54b23deb47640baae69,beneficiary_not_allowed,beneficiary_not_allowed,beneficiary_not_allowed,true,true,0.6216962605349069,0.7889432498399482,0.40572460473497834,0.7158724949813756,both_correct
3dfda28a1443e37452629d3178caf4927f900ccd1b27f3d04f34701382d23314,passcode_forgotten,passcode_forgotten,passcode_forgotten,true,true,0.5859096483106997,0.7165506997051251,0.5598936275614577,0.6792508239697734,both_correct
